V1,B1GH,B1GL,B1UH,B1UL,B2GH,B2GL,B2UH,B2UL,I1GH,I1GL,I1UH,I1UL,I2GH,I2GL,I2UH,I2UL,K1GH,K1GL,K1UH,K1UL,K2GH,K2GL,K2UH,K2UL
626,0.462693595,0.626533174,0.561440488,0.638693148,0.335311314,0.670985388,0.242774403,0.438421884,0.532386418,0.413210012,0.596153571,0.695987819,0.451260465,0.429234987,0.309671612,0.626755262,0.489038148,0.428492342,0.620949464,0.453768656,0.489028405,0.910473942,0.467088903,0.541739821
627,0.497473665,0.485883179,0.700913648,0.579279383,0.677764264,0.341673621,0.423844374,0.571044344,0.58924054,0.517483656,0.5321567,0.527446911,0.545069051,0.503262333,0.707403082,0.500396663,0.79764827,0.486192155,0.690350244,0.532492885,0.440047657,0.487739741,0.561979283,0.592297797
628,0.645547357,0.619841725,0.352812028,0.46689623,0.410650484,0.490923003,0.55009016,0.68973905,0.476512818,0.365689057,0.451323176,0.440808854,0.584903455,0.585694772,0.36468082,0.576930091,0.676174558,0.609597513,0.363061313,0.494072392,0.645050391,0.705074314,0.554419094,0.708830983
629,0.624630897,0.481536507,0.733757241,0.396618981,0.474308273,0.426205769,0.437893526,0.54962936,0.435315963,0.421038177,0.599002931,0.466845168,0.490656919,0.604637027,0.59366671,0.458258477,0.767225169,0.66235677,0.433591003,0.658641058,0.621538015,0.498906523,0.585957627,0.50997831
630,0.627031203,0.53541399,0.284497317,0.526593335,0.425913909,0.50716045,0.603994475,0.569222518,0.395930338,0.601842141,0.493673411,0.479967785,0.655336402,0.693548839,0.471816565,0.691921899,0.594180677,0.642149257,0.653785084,0.761479905,0.47879809,0.462265796,0.501641501,0.550265013
631,0.777994497,0.455006996,0.584451915,0.28566867,0.571581044,0.574286543,0.698982843,0.392505337,0.702446099,0.452622147,0.573710581,0.581805275,0.496457589,0.529546279,0.580861399,0.688097186,0.46059584,0.534590954,0.419591899,0.433767793,0.476764826,0.454167029,0.551921837,0.374466756
632,0.488878705,0.487959824,0.461635784,0.680298685,0.547478592,0.556771539,0.401782753,0.43484377,0.475411281,0.608813659,0.572208191,0.419759983,0.539488582,0.542444569,0.645537115,0.569251104,0.580765714,0.508132331,0.434429993,0.542881262,0.490956088,0.398735435,0.564224971,0.512095288
633,0.623097022,0.559410709,0.566856848,0.668839138,0.582836582,0.476028794,0.488044651,0.591797434,0.462287194,0.634582775,0.562132868,0.508700877,0.627478049,0.483199634,0.417125021,0.596627352,0.204862667,0.401079807,0.705408447,0.606013155,0.562335172,0.520631249,0.621818306,0.508744448
634,0.566097931,0.651050327,0.627652561,0.316245163,0.744169011,0.432914274,0.559934802,0.61545034,0.539296914,0.384893011,0.428864927,0.627409753,0.712453501,0.647153966,0.515424558,0.510069384,0.437347412,0.583731619,0.564836117,0.526731358,0.523738875,0.48359985,0.534097876,0.465880185
635,0.486083487,0.624660874,0.651815063,0.469580758,0.42353265,0.554609985,0.37139291,0.619300723,0.424554059,0.617384517,0.544055869,0.336800764,0.739215849,0.493599919,0.325621882,0.627002238,0.630775571,0.705520517,0.406716168,0.63409358,0.333980303,0.557123213,0.461279445,0.568549416
636,0.548710268,0.547891067,0.566173144,0.528744179,0.66925135,0.579818521,0.578730849,0.727319879,0.535323949,0.488576009,0.585954058,0.503795122,0.494903618,0.457932458,0.591016473,0.54991134,0.533101553,0.625978146,0.751085853,0.391246694,0.619691015,0.433186709,0.432868968,0.550178672
637,0.665279472,0.558555224,0.727057649,0.528126291,0.52028773,0.524334741,0.758857771,0.520592162,0.691659167,0.52907891,0.462490342,0.541266178,0.546159111,0.57904455,0.727412693,0.354154256,0.329708244,0.441296923,0.664762915,0.572481172,0.401536602,0.622854411,0.402679572,0.410672342
638,0.457304374,0.721693597,0.529575008,0.756469124,0.493726396,0.533160726,0.3536891,0.543564656,0.61303521,0.38607016,0.541365953,0.463180057,0.405185345,0.574708123,0.389587711,0.609775376,0.631696965,0.658885509,0.447843763,0.568546331,0.497418809,0.613041106,0.623134068,0.694259746
639,0.566642616,0.517949517,0.430058549,0.533985907,0.475295374,0.402299726,0.487181568,0.444533173,0.627804647,0.648104761,0.495981468,0.746856365,0.648995678,0.646786503,0.545584292,0.57979773,0.432590438,0.595634497,0.795559993,0.440713308,0.545378978,0.486703053,0.515662448,0.522555236
640,0.537901062,0.537835502,0.484310862,0.358621845,0.504082944,0.62817106,0.531802158,0.500463846,0.642870621,0.487896758,0.588880089,0.450786326,0.555868095,0.533743286,0.462153559,0.701998769,0.592125158,0.608339462,0.528305227,0.646582352,0.365810375,0.562950326,0.471190052,0.582018573
641,0.585204988,0.4572833,0.46763017,0.531191955,0.489948611,0.551901136,0.382353028,0.465353483,0.482599136,0.506316721,0.565089525,0.765125952,0.649858922,0.589879831,0.641977527,0.362788328,0.713902788,0.529693845,0.685993207,0.481218565,0.434457344,0.640979307,0.511226238,0.455965708
642,0.510665038,0.558391209,0.398134071,0.585309508,0.630829228,0.393188955,0.763365806,0.553443693,0.48174496,0.448076331,0.503087782,0.619615139,0.478623974,0.524878544,0.638860774,0.578594462,0.632618902,0.434044374,0.395504159,0.550670549,0.545472962,0.759547041,0.537354786,0.538956645
643,0.513215277,0.556184063,0.351316076,0.876775055,0.770237227,0.596173641,0.393675808,0.467494434,0.602385519,0.538945113,0.46021969,0.542644668,0.582348732,0.408996572,0.476519121,0.549957952,0.416281007,0.46017747,0.720016207,0.573300635,0.670672386,0.466270426,0.514487394,0.455321977
644,0.578521486,0.436378633,0.416443691,0.374871057,0.56709432,0.568544869,0.488863856,0.595597956,0.515449502,0.463700528,0.582907198,0.677105061,0.321706845,0.600786197,0.511104228,0.511220854,0.575722351,0.644103955,0.515827578,0.502003393,0.55793275,0.773273033,0.637020052,0.36633341
645,0.564627666,0.542261832,0.71291813,0.262694748,0.507955828,0.634275776,0.639869868,0.69750434,0.516884916,0.435598635,0.524032362,0.531227009,0.50604208,0.470459104,0.674853445,0.674916581,0.380986811,0.451215221,0.607756162,0.543181397,0.553611179,0.641217445,0.48507959,0.527669587
646,0.540543475,0.530759484,0.639015068,0.437926156,0.584309717,0.508412765,0.603139747,0.691487262,0.541575739,0.548137834,0.588140917,0.494673989,0.536801882,0.577346037,0.334543078,0.600723016,0.485774745,0.540067155,0.535340583,0.382236695,0.531919775,0.53124334,0.53109856,0.668732959
647,0.551677799,0.520262687,0.585708525,0.609632781,0.402774923,0.519332588,0.718320658,0.706774133,0.52178003,0.441799396,0.562788508,0.370728965,0.680770693,0.543628037,0.636674661,0.496900838,0.393369895,0.497839177,0.745474941,0.539617325,0.561329921,0.712135311,0.556475534,0.412430174
648,0.540583479,0.540697976,0.461050101,0.567432691,0.444391972,0.521931802,0.408158197,0.686168619,0.475399624,0.474518597,0.454972342,0.546176493,0.59460605,0.511333135,0.576430154,0.664268534,0.563079521,0.620049692,0.294151296,0.535143777,0.643086507,0.680109636,0.393070246,0.572329709
649,0.586797281,0.672899342,0.224447324,0.545458817,0.472416255,0.458680784,0.613708929,0.460104338,0.481769519,0.513267424,0.525002319,0.605123146,0.496876305,0.424352532,0.571847675,0.464260163,0.617972177,0.501093276,0.479507117,0.508191196,0.474372835,0.4551145,0.351326627,0.625545555
650,0.431202978,0.676287921,0.764893021,0.477881541,0.465623901,0.60003959,0.520665431,0.645036111,0.542331545,0.49603728,0.450616239,0.295182013,0.764870975,0.548581687,0.579002524,0.467931511,0.619988643,0.512537931,0.708017595,0.42822554,0.610354111,0.612064798,0.504577252,0.63871914
651,0.519187205,0.509942143,0.341268097,0.502075662,0.643490914,0.527155427,0.527743508,0.603503056,0.447693577,0.406815062,0.572104673,0.460087928,0.543173146,0.433850456,0.511066646,0.664368696,0.522155081,0.494983317,0.473434552,0.371980751,0.472001704,0.654853831,0.61754165,0.371813175
652,0.463556838,0.692752406,0.587118083,0.576788118,0.482051943,0.537254318,0.696823293,0.42620237,0.624738578,0.503724513,0.340863902,0.606674853,0.607690555,0.42701086,0.78344188,0.652469398,0.611385406,0.44173322,0.564242983,0.488330917,0.479610236,0.575409919,0.417680781,0.426638367
653,0.463556838,0.692752406,0.587118083,0.576788118,0.482051943,0.537254318,0.696823293,0.42620237,0.624738578,0.503724513,0.340863902,0.606674853,0.607690555,0.42701086,0.78344188,0.652469398,0.611385406,0.44173322,0.564242983,0.488330917,0.479610236,0.575409919,0.417680781,0.426638367
654,0.595207129,0.617967263,0.614067817,0.544578673,0.613440958,0.358351788,0.539932639,0.658633419,0.441467947,0.410344986,0.49197838,0.617877318,0.621075573,0.525530981,0.507653861,0.497606482,0.513149747,0.57466338,0.613099741,0.587154386,0.532032903,0.659326105,0.439760471,0.702810862
655,0.592305831,0.585470635,0.482520727,0.522514658,0.540660189,0.413340249,0.523840663,0.733518052,0.755755723,0.40818448,0.603331613,0.456583704,0.301423415,0.443096658,0.463719874,0.503004182,0.447160475,0.718552811,0.440396614,0.508513012,0.612982119,0.425536083,0.448457849,0.526361867
656,0.519923247,0.543362348,0.556859134,0.572755234,0.400711746,0.553681268,0.676569931,0.455995045,0.609014793,0.600923069,0.466371313,0.485683973,0.413700183,0.536997208,0.549329132,0.422664627,0.569879098,0.689033073,0.790970477,0.447528875,0.565316158,0.582224398,0.637014858,0.524152599
657,0.580875068,0.421440622,0.590459497,0.690467073,0.528295045,0.574659052,0.461248809,0.530904792,0.538872465,0.536072345,0.556156982,0.564718869,0.609231812,0.57669204,0.470887448,0.644742917,0.491955116,0.573283644,0.451558633,0.495028016,0.570275329,0.373534783,0.482896396,0.375110041
658,0.378060533,0.502151744,0.468592564,0.565307279,0.681787413,0.364123556,0.785026543,0.629048581,0.520295416,0.533898817,0.475228606,0.558898536,0.549149183,0.591514736,0.556177843,0.399650569,0.285381337,0.48147943,0.447868709,0.59063019,0.548606708,0.486367717,0.474860937,0.688647008
659,0.510528389,0.542154207,0.32841511,0.756601401,0.401179801,0.575482781,0.672827171,0.448407266,0.539045891,0.535750376,0.543193534,0.486056492,0.460129115,0.56130525,0.499889595,0.603333856,0.54050006,0.728220224,0.541701285,0.500556245,0.496271136,0.615113628,0.486311193,0.462658474
660,0.442899508,0.494712225,0.538050293,0.522318552,0.499308296,0.596781632,0.450914904,0.428844308,0.621091718,0.501069783,0.482688644,0.563841925,0.479313133,0.565354523,0.569646788,0.428813353,0.64201786,0.587481575,0.448276379,0.614778256,0.456357827,0.623545861,0.60001226,0.632015049
661,0.442899508,0.494712225,0.538050293,0.522318552,0.499308296,0.596781632,0.450914904,0.428844308,0.621091718,0.501069783,0.482688644,0.563841925,0.479313133,0.565354523,0.569646788,0.428813353,0.64201786,0.587481575,0.448276379,0.614778256,0.456357827,0.623545861,0.60001226,0.632015049
662,0.45459836,0.626144619,0.42271577,0.660318138,0.484146376,0.5612765,0.574168549,0.490562353,0.519216599,0.521095054,0.596031975,0.526512035,0.443853883,0.591051492,0.487117975,0.663046143,0.471114636,0.463685495,0.178334445,0.466597157,0.574661917,0.441286967,0.580179093,0.419938615
663,0.477083939,0.526800413,0.648026478,0.451445149,0.490557155,0.423966522,0.556542042,0.438951715,0.598551321,0.408449129,0.590078284,0.367134712,0.380162052,0.391506724,0.55877357,0.580278657,0.608666173,0.490496987,0.641233484,0.526424519,0.595636465,0.34510595,0.57266497,0.362299271
664,0.44571546,0.389311995,0.784438904,0.638843549,0.553084444,0.599944919,0.561079868,0.44866428,0.607186946,0.261822418,0.572922119,0.531712492,0.687216952,0.505221293,0.373495807,0.487164651,0.741076163,0.625179133,0.625441553,0.649422643,0.458990036,0.576760816,0.493991944,0.502966872
665,0.426785891,0.472280939,0.55742909,0.680975241,0.486350863,0.522265253,0.568793748,0.535261362,0.477495113,0.560097557,0.527784989,0.627802146,0.445545361,0.602738256,0.764992825,0.430977139,0.493603712,0.536823288,0.729581091,0.523450711,0.59231276,0.592163649,0.694197184,0.425599102
666,0.594227023,0.639340167,0.557193033,0.565292344,0.479643875,0.560566536,0.683943188,0.437243577,0.452338316,0.604603558,0.375267074,0.679572247,0.61584279,0.400647271,0.767269598,0.620507942,0.632976335,0.561758645,0.660123088,0.534797774,0.685198627,0.673801657,0.492687705,0.646884764
667,0.4783928,0.387204277,0.561673006,0.473135508,0.580802488,0.629672863,0.701272566,0.568797501,0.580444023,0.349177662,0.597201505,0.507293401,0.551197548,0.586001346,0.542346559,0.67059331,0.342674953,0.41185601,0.847886112,0.552575732,0.510110826,0.689552239,0.514663596,0.467521435
668,0.453987823,0.646594396,0.632142947,0.442898212,0.415261042,0.490331756,0.544617644,0.504228052,0.486552725,0.496421061,0.58340202,0.447155809,0.555457288,0.592728789,0.396334592,0.575214922,0.733969785,0.466172509,0.562024473,0.539708263,0.457736255,0.517719417,0.719711474,0.373430477
669,0.533718123,0.568127256,0.471402482,0.465749355,0.577577404,0.447011063,0.696760418,0.452795731,0.544436507,0.598198282,0.493306437,0.49908833,0.473271595,0.642577797,0.591832009,0.583726339,0.510684567,0.686525018,0.520861769,0.363081472,0.484270324,0.604933122,0.663372846,0.479314196
670,0.482170319,0.609535964,0.547709005,0.449123766,0.510845538,0.557057127,0.594609011,0.481433921,0.435569317,0.606435011,0.493664688,0.616716191,0.631545198,0.542333774,0.222236468,0.51102419,0.614068219,0.685968512,0.743179535,0.398135385,0.703995932,0.518536549,0.453079811,0.492083473
671,0.515231798,0.446018077,0.597716883,0.265050514,0.65630222,0.581415205,0.722298441,0.525142407,0.592430952,0.478030528,0.609089037,0.458502076,0.539118112,0.380775466,0.495560799,0.734456528,0.510673519,0.501157361,0.469399685,0.833927044,0.717198384,0.543174192,0.563584193,0.523098684
672,0.565270523,0.476090409,0.121195907,0.496324714,0.497807656,0.640132103,0.472939786,0.598802799,0.487409436,0.48441687,0.546078044,0.669905186,0.5839772,0.576069202,0.50244163,0.646370184,0.348052604,0.598458194,0.617614624,0.79052553,0.515937329,0.698294196,0.408141467,0.431957194
673,0.752258598,0.557648667,0.619069318,0.36250016,0.589544019,0.507453175,0.565500145,0.328846634,0.433875744,0.502351332,0.620989393,0.557493405,0.609773066,0.533204648,0.561694034,0.468076775,0.65111296,0.467458979,0.73911152,0.595990539,0.472082171,0.730927381,0.544446081,0.45457457
674,0.609627024,0.524659682,0.587283291,0.655744562,0.542737577,0.620711548,0.645238901,0.547791725,0.583097214,0.442998896,0.509291922,0.670357852,0.406981208,0.425033171,0.574233979,0.540950458,0.449334318,0.477426188,0.306276919,0.413291896,0.71976228,0.393515013,0.645514233,0.556820707
675,0.560237392,0.544743013,0.519990454,0.714856427,0.481031957,0.71673759,0.627343046,0.617629787,0.49276465,0.457841511,0.599632568,0.632446897,0.618332882,0.552066742,0.426763834,0.5558329,0.794247878,0.480636566,0.786069284,0.516836616,0.481187768,0.48541921,0.537157291,0.549150439
676,0.731146908,0.541108312,0.310276284,0.450185072,0.564078429,0.523610969,0.544716538,0.644289687,0.398059252,0.671003423,0.490727942,0.463301121,0.614264408,0.526944225,0.517707815,0.57030846,0.686666966,0.415688176,0.528730238,0.6327042,0.459237535,0.606776534,0.559580882,0.566593725
677,0.603362876,0.653343632,0.583857505,0.548994431,0.69148516,0.523754798,0.503715123,0.477299853,0.479515618,0.722727137,0.545448164,0.571369926,0.383214966,0.538258082,0.724327996,0.670354861,0.413926501,0.518734105,0.36603717,0.552639765,0.549402924,0.420676657,0.439466662,0.420944629
678,0.515035399,0.683185544,0.460618387,0.655922564,0.730538819,0.535956824,0.443826625,0.474462602,0.611904035,0.378154415,0.452897281,0.362141025,0.597886925,0.590144472,0.564046631,0.694019591,0.457201743,0.419475105,0.645561922,0.577260348,0.575412311,0.679445454,0.691659405,0.51551247
679,0.573541546,0.23813137,0.388815629,0.336336402,0.50021126,0.563312886,0.766125857,0.488138921,0.60537523,0.511258362,0.467959966,0.741344235,0.458145051,0.486615705,0.634992004,0.564122981,0.592929025,0.545908006,0.726643103,0.611955978,0.487906351,0.495183214,0.51331184,0.462073974
680,0.733509405,0.68113091,0.350995869,0.592555523,0.616060022,0.365352251,0.564883198,0.450898035,0.38338166,0.431034129,0.451762728,0.594262119,0.447640704,0.562781192,0.484582675,0.569449565,0.517940623,0.585370795,0.380481215,0.572458443,0.605556072,0.561869034,0.528106601,0.608137254
681,0.478860238,0.565612312,0.545381002,0.742549382,0.410230027,0.563399328,0.629609041,0.54035396,0.590493039,0.510147502,0.598225326,0.612059116,0.514078676,0.567163068,0.588037074,0.467716303,0.544020908,0.399891924,0.520751538,0.577821488,0.523870686,0.445772668,0.432293758,0.56815463
682,0.33016281,0.396288216,0.329928749,0.247214758,0.577055166,0.642725097,0.740132697,0.760229433,0.483082503,0.412219998,0.642367065,0.507280352,0.554105685,0.695691673,0.346966672,0.481858276,0.568885937,0.61123873,0.759672126,0.491222198,0.502469083,0.493447162,0.456721821,0.610242265
683,0.676750859,0.503495303,0.586806656,0.58895864,0.68186101,0.589544503,0.688524069,0.797216772,0.468605831,0.484402858,0.609496692,0.647227593,0.48505499,0.419360834,0.550164935,0.561789668,0.390496939,0.394127951,0.836634086,0.356078368,0.488022919,0.779768916,0.29567341,0.568520721
684,0.601593142,0.56854957,0.753544434,0.531576027,0.710342659,0.53400552,0.722937976,0.584774021,0.670110875,0.432957498,0.314814607,0.542890841,0.547599074,0.468577849,0.508089002,0.54003468,0.388624346,0.457726217,0.579774294,0.547980104,0.525609124,0.484224028,0.583504383,0.450012753
685,0.651735548,0.553725861,0.412298526,0.521689081,0.479216788,0.600173864,0.434959201,0.568374854,0.534410141,0.525392403,0.667476133,0.464435619,0.415312315,0.397648052,0.325395588,0.510898676,0.533689735,0.628909994,0.712248023,0.506059024,0.586369919,0.384001564,0.337696001,0.456191814
686,0.527293884,0.7493944,0.410569974,0.447440741,0.589702034,0.596723421,0.558952399,0.602117547,0.561549372,0.628219195,0.576949238,0.498534732,0.590363887,0.659063959,0.420947538,0.4559538,0.213215853,0.352759012,0.556452767,0.457902186,0.533540646,0.438516272,0.404740106,0.470171937
